OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount_Pct,TotalAmount,PaymentMode,OrderStatus,RegionID
ORD10305,08-08-2020,C0037,P007,1,41299.3,0,41299.3,Debit Card,Delivered,R10
ORD10306,11-05-2020,C0177,P011,3,209.3,0,627.9,Credit Card,Cancelled,R10
ORD10307,05-06-2020,C0226,P004,2,20999.3,0,41998.6,Debit Card,Returned,R02
ORD10308,02-02-2020,C0125,P023,3,1049.3,0,3147.9,UPI,Delivered,R18
ORD10309,16-05-2020,C0012,P009,1,7699.3,5,7314.34,Credit Card,Delivered,R04
ORD10310,24-07-2020,C0073,P011,10,209.3,5,1988.35,Cash,Delivered,R12
ORD10311,23-03-2020,C0317,P008,1,1259.3,2,1234.11,Debit Card,Delivered,R02
ORD10312,12-11-2020,C0443,P005,1,34999.3,12,30799.38,Credit Card,Delivered,R11
ORD10313,16-11-2020,C0444,P012,4,294,15,999.6,Net Banking,Delivered,R08
ORD10314,02-10-2020,C0127,P025,4,1539.3,12,5418.34,Debit Card,Delivered,R06
ORD10315,12-10-2020,C0321,P009,1,7699.3,18,6313.43,Cash,Delivered,R04
ORD10316,01-12-2020,C0484,P015,3,185.5,0,556.5,Debit Card,Delivered,R13
ORD10317,13-02-2020,C0267,P030,2,6299.3,2,12346.63,Cash,Delivered,R18
ORD10318,30-12-2020,C0310,P009,1,7699.3,8,7083.36,Cash,Delivered,R01
ORD10319,28-11-2020,C0071,P009,2,7699.3,20,12318.88,Cash,Returned,R02
ORD10320,11-12-2020,C0035,P012,6,294,10,1587.6,Debit Card,Delivered,R08
ORD10321,29-10-2020,C0499,P017,8,336,18,2204.16,Net Banking,Returned,R09
ORD10322,09-12-2020,C0078,P022,2,2449.3,0,4898.6,Debit Card,Delivered,R01
ORD10323,19-04-2020,C0314,P004,1,20999.3,0,20999.3,Cash,Delivered,R06
ORD10324,28-02-2020,C0310,P016,7,80.5,2,552.23,Credit Card,Delivered,R08
ORD10325,14-04-2020,C0392,P025,4,1539.3,0,6157.2,Debit Card,Cancelled,R18
ORD10326,03-10-2020,C0091,P028,4,489.3,18,1604.9,UPI,Delivered,R18
ORD10327,13-04-2020,C0398,P007,2,41299.3,5,78468.67,Net Banking,Delivered,R09
ORD10328,21-08-2020,C0449,P011,2,209.3,2,410.23,Credit Card,Returned,R20
ORD10329,08-11-2020,C0266,P011,9,209.3,20,1506.96,Credit Card,Delivered,R13
ORD10330,13-04-2020,C0453,P005,1,34999.3,2,34299.31,Cash,Returned,R14
ORD10331,29-10-2020,C0073,P018,9,147,5,1256.85,Cash,Delivered,R04
ORD10332,18-11-2020,C0070,P016,1,80.5,8,74.06,Credit Card,Returned,R16
ORD10333,29-11-2020,C0233,P006,1,38499.3,5,36574.33,Cash,Delivered,R05
ORD10334,17-05-2020,C0363,P019,7,574,5,3817.1,UPI,Delivered,R05
ORD10335,19-11-2020,C0447,P013,3,122.5,8,338.1,Debit Card,Delivered,R05
ORD10336,24-05-2020,C0394,P025,2,1539.3,0,3078.6,Debit Card,Cancelled,R10
ORD10337,25-01-2020,C0130,P008,1,1259.3,12,1108.18,Cash,Delivered,R18
ORD10338,14-07-2020,C0227,P010,1,25899.3,10,23309.37,Credit Card,Delivered,R01
ORD10339,02-11-2020,C0095,P006,1,38499.3,20,30799.44,Cash,Delivered,R05
ORD10340,11-09-2020,C0472,P002,1,59499.3,0,59499.3,Debit Card,Delivered,R15
ORD10341,20-10-2020,C0294,P023,4,1049.3,18,3441.7,Credit Card,Returned,R19
ORD10342,10-02-2020,C0166,P017,7,336,10,2116.8,Credit Card,Delivered,R01
ORD10343,23-02-2020,C0441,P009,1,7699.3,8,7083.36,Cash,Delivered,R14
ORD10344,21-08-2020,C0271,P028,3,489.3,2,1438.54,Credit Card,Delivered,R09
ORD10345,20-08-2020,C0182,P030,4,6299.3,5,23937.34,Debit Card,Delivered,R13
ORD10346,29-11-2020,C0313,P005,1,34999.3,5,33249.33,Cash,Delivered,R01
ORD10347,28-02-2020,C0107,P027,1,769.3,0,769.3,UPI,Delivered,R03
ORD10348,21-03-2020,C0104,P015,5,185.5,0,927.5,Credit Card,Delivered,R01
ORD10349,22-01-2020,C0171,P010,1,25899.3,8,23827.36,UPI,Delivered,R04
ORD10350,30-10-2020,C0243,P023,2,1049.3,18,1720.85,Credit Card,Returned,R07
ORD10351,15-11-2020,C0402,P021,3,909.3,15,2318.71,Debit Card,Delivered,R16
ORD10352,07-08-2020,C0296,P016,3,80.5,0,241.5,Debit Card,Delivered,R01
ORD10353,18-05-2020,C0432,P010,1,25899.3,5,24604.33,Cash,Delivered,R11
ORD10354,28-05-2020,C0162,P015,2,185.5,2,363.58,Debit Card,Delivered,R16
ORD10355,10-11-2020,C0111,P013,6,122.5,20,588,Cash,Delivered,R07
ORD10356,17-02-2020,C0013,P029,2,2799.3,0,5598.6,Net Banking,Delivered,R02
ORD10357,25-08-2020,C0168,P002,1,59499.3,8,54739.36,Cash,Delivered,R01
ORD10358,04-11-2020,C0003,P001,2,17499.3,12,30798.77,Debit Card,Delivered,R04
ORD10359,24-10-2020,C0160,P005,2,34999.3,8,64398.71,Cash,Delivered,R03
ORD10360,15-05-2020,C0344,P003,2,15399.3,0,30798.6,Cash,Delivered,R05
ORD10361,07-08-2020,C0278,P016,3,80.5,8,222.18,Debit Card,Delivered,R12
ORD10362,10-03-2020,C0314,P029,1,2799.3,0,2799.3,Cash,Returned,R05
ORD10363,13-01-2020,C0028,P007,2,41299.3,10,74338.74,UPI,Delivered,R07
ORD10364,22-10-2020,C0415,P018,2,147,20,235.2,Debit Card,Delivered,R01
ORD10365,10-02-2020,C0351,P018,4,147,0,588,Cash,Returned,R19
ORD10366,12-04-2020,C0201,P006,2,38499.3,2,75458.63,Cash,Delivered,R10
ORD10367,15-05-2020,C0434,P006,1,38499.3,2,37729.31,Debit Card,Delivered,R01
ORD10368,21-05-2020,C0037,P029,4,2799.3,5,10637.34,UPI,Delivered,R06
ORD10369,16-08-2020,C0197,P004,2,20999.3,5,39898.67,Debit Card,Delivered,R10
ORD10370,22-04-2020,C0343,P010,1,25899.3,5,24604.33,Credit Card,Delivered,R17
ORD10371,15-02-2020,C0091,P007,1,41299.3,8,37995.36,Debit Card,Delivered,R01
ORD10372,16-05-2020,C0331,P012,3,294,5,837.9,Net Banking,Delivered,R12
ORD10373,05-01-2020,C0339,P009,2,7699.3,12,13550.77,Cash,Delivered,R06
ORD10374,19-05-2020,C0407,P025,4,1539.3,8,5664.62,Net Banking,Delivered,R16
ORD10375,01-02-2020,C0314,P027,2,769.3,10,1384.74,Cash,Delivered,R17
ORD10376,02-08-2020,C0001,P016,5,80.5,10,362.25,Cash,Delivered,R07
ORD10377,21-09-2020,C0163,P017,7,336,5,2234.4,Cash,Delivered,R12
ORD10378,18-02-2020,C0197,P026,4,4199.3,0,16797.2,Cash,Returned,R16
ORD10379,01-02-2020,C0037,P013,7,122.5,0,857.5,Cash,Delivered,R16
ORD10380,15-06-2020,C0458,P030,4,6299.3,5,23937.34,Cash,Delivered,R17
ORD10381,15-08-2020,C0197,P013,10,122.5,0,1225,Credit Card,Delivered,R18
ORD10382,17-04-2020,C0138,P019,1,574,0,574,Credit Card,Delivered,R10
ORD10383,16-02-2020,C0493,P013,8,122.5,5,931,Cash,Returned,R13
ORD10384,16-02-2020,C0323,P012,10,294,0,2940,Net Banking,Delivered,R10
ORD10385,15-01-2020,C0263,P030,3,6299.3,12,16630.15,UPI,Cancelled,R09
ORD10386,06-05-2020,C0019,P020,10,168,0,1680,Cash,Delivered,R09
ORD10387,02-03-2020,C0337,P030,3,6299.3,2,18519.94,Cash,Delivered,R02
ORD10388,09-11-2020,C0130,P005,2,34999.3,5,66498.67,Debit Card,Delivered,R04
ORD10389,24-11-2020,C0078,P016,5,80.5,20,322,Debit Card,Delivered,R07
ORD10390,28-11-2020,C0017,P002,1,59499.3,20,47599.44,Credit Card,Cancelled,R03
ORD10391,08-10-2020,C0339,P013,10,122.5,18,1004.5,Debit Card,Delivered,R11
ORD10392,27-04-2020,C0060,P008,2,1259.3,0,2518.6,Credit Card,Returned,R13
ORD10393,08-12-2020,C0195,P017,5,336,0,1680,Credit Card,Delivered,R19
ORD10394,26-04-2020,C0230,P016,2,80.5,5,152.95,Credit Card,Cancelled,R06
ORD10395,30-06-2020,C0334,P026,3,4199.3,10,11338.11,Cash,Delivered,R02
ORD10396,25-06-2020,C0346,P020,9,168,0,1512,Debit Card,Cancelled,R09
ORD10397,01-05-2020,C0345,P002,2,59499.3,0,118998.6,Credit Card,Delivered,R02
ORD10398,24-05-2020,C0146,P001,1,17499.3,0,17499.3,Net Banking,Delivered,R04
ORD10399,20-11-2020,C0327,P002,1,59499.3,12,52359.38,Debit Card,Returned,R04
ORD10400,31-08-2020,C0095,P023,3,1049.3,2,3084.94,Debit Card,Delivered,R01
ORD10401,09-07-2020,C0394,P016,3,80.5,5,229.42,Cash,Delivered,R10
ORD10402,02-06-2020,C0133,P025,4,1539.3,0,6157.2,Credit Card,Returned,R04
ORD10403,06-09-2020,C0331,P013,4,122.5,5,465.5,Credit Card,Returned,R19
ORD10404,04-10-2020,C0018,P010,2,25899.3,5,49208.67,Debit Card,Delivered,R01
ORD10405,30-09-2020,C0020,P015,6,185.5,2,1090.74,Credit Card,Delivered,R04
ORD10406,16-12-2020,C0245,P012,1,294,2,288.12,Net Banking,Delivered,R13
ORD10407,19-07-2020,C0275,P026,3,4199.3,12,11086.15,Cash,Cancelled,R06
ORD10408,12-09-2020,C0274,P026,4,4199.3,10,15117.48,Debit Card,Delivered,R06
ORD10409,02-03-2020,C0496,P014,7,16.8,0,117.6,Credit Card,Delivered,R09
ORD10410,21-01-2020,C0225,P013,4,122.5,5,465.5,Debit Card,Delivered,R05
ORD10411,03-07-2020,C0406,P015,9,185.5,12,1469.16,Net Banking,Delivered,R17
ORD10412,11-05-2020,C0404,P017,4,336,10,1209.6,Debit Card,Delivered,R08
ORD10413,28-12-2020,C0448,P020,2,168,0,336,Debit Card,Delivered,R14
ORD10414,30-01-2020,C0471,P014,1,16.8,8,15.46,Credit Card,Returned,R01
ORD10415,04-11-2020,C0234,P020,2,168,5,319.2,Credit Card,Delivered,R01
ORD10416,26-04-2020,C0104,P017,2,336,8,618.24,Credit Card,Delivered,R12
ORD10417,26-11-2020,C0110,P030,3,6299.3,5,17953.01,Cash,Delivered,R04
ORD10418,23-06-2020,C0190,P018,10,147,0,1470,Cash,Delivered,R09
ORD10419,13-09-2020,C0399,P008,1,1259.3,0,1259.3,Cash,Delivered,R03
ORD10420,29-09-2020,C0146,P018,4,147,0,588,Credit Card,Delivered,R01
ORD10421,06-06-2020,C0313,P020,8,168,5,1276.8,Net Banking,Delivered,R08
ORD10422,12-10-2020,C0215,P004,1,20999.3,15,17849.4,Net Banking,Delivered,R01
ORD10423,18-11-2020,C0260,P004,1,20999.3,8,19319.36,Cash,Delivered,R04
ORD10424,30-11-2020,C0243,P013,1,122.5,18,100.45,UPI,Delivered,R06
ORD10425,20-04-2020,C0413,P028,1,489.3,8,450.16,Cash,Delivered,R03
ORD10426,01-03-2020,C0249,P012,8,294,5,2234.4,Credit Card,Delivered,R15
ORD10427,29-10-2020,C0167,P002,1,59499.3,5,56524.33,Cash,Delivered,R10
ORD10428,29-03-2020,C0113,P010,1,25899.3,2,25381.31,Cash,Returned,R17
ORD10429,13-07-2020,C0192,P004,2,20999.3,8,38638.71,UPI,Delivered,R14
ORD10430,09-08-2020,C0070,P008,2,1259.3,0,2518.6,Debit Card,Delivered,R13
ORD10431,06-05-2020,C0405,P030,2,6299.3,5,11968.67,Net Banking,Returned,R20
ORD10432,28-01-2020,C0268,P014,8,16.8,10,120.96,Cash,Delivered,R19
ORD10433,08-11-2020,C0168,P014,10,16.8,5,159.6,UPI,Delivered,R04
ORD10434,24-12-2020,C0394,P017,8,336,10,2419.2,Debit Card,Delivered,R14
ORD10435,08-07-2020,C0043,P011,4,209.3,8,770.22,UPI,Delivered,R16
ORD10436,01-12-2020,C0246,P013,10,122.5,8,1127,Credit Card,Cancelled,R17
ORD10437,05-07-2020,C0448,P013,8,122.5,5,931,Debit Card,Delivered,R11
ORD10438,11-11-2020,C0272,P007,1,41299.3,20,33039.44,Debit Card,Delivered,R03
ORD10439,30-05-2020,C0029,P016,2,80.5,2,157.78,UPI,Delivered,R07
ORD10440,06-05-2020,C0332,P012,3,294,0,882,Cash,Delivered,R11
ORD10441,31-07-2020,C0386,P014,6,16.8,10,90.72,Debit Card,Delivered,R13
ORD10442,02-06-2020,C0033,P018,9,147,5,1256.85,Debit Card,Delivered,R16
ORD10443,27-08-2020,C0273,P028,3,489.3,10,1321.11,Debit Card,Delivered,R09
ORD10444,29-12-2020,C0034,P008,1,1259.3,2,1234.11,Debit Card,Delivered,R04
ORD10445,04-12-2020,C0085,P003,1,15399.3,10,13859.37,Cash,Cancelled,R18
ORD10446,14-01-2020,C0497,P013,6,122.5,12,646.8,UPI,Delivered,R19
ORD10447,03-04-2020,C0012,P024,3,839.3,2,2467.54,Credit Card,Delivered,R16
ORD10448,16-10-2020,C0304,P019,8,574,10,4132.8,Credit Card,Returned,R20
ORD10449,26-05-2020,C0134,P006,1,38499.3,0,38499.3,UPI,Delivered,R05
ORD10450,30-03-2020,C0083,P015,3,185.5,10,500.85,Debit Card,Returned,R08
ORD10451,06-11-2020,C0122,P006,2,38499.3,10,69298.74,UPI,Delivered,R01
ORD10452,22-10-2020,C0163,P023,4,1049.3,15,3567.62,Net Banking,Delivered,R08
ORD10453,01-02-2020,C0208,P023,4,1049.3,0,4197.2,Cash,Cancelled,R18
ORD10454,17-08-2020,C0170,P015,5,185.5,10,834.75,Net Banking,Delivered,R19
ORD10455,19-02-2020,C0374,P028,1,489.3,8,450.16,Credit Card,Delivered,R06
ORD10456,04-10-2020,C0158,P010,2,25899.3,10,46618.74,Cash,Delivered,R05
ORD10457,19-09-2020,C0270,P005,1,34999.3,0,34999.3,Credit Card,Delivered,R02
ORD10458,03-10-2020,C0500,P014,6,16.8,15,85.68,Credit Card,Returned,R16
ORD10459,12-11-2020,C0204,P007,2,41299.3,10,74338.74,Cash,Delivered,R09
ORD10460,15-05-2020,C0448,P014,7,16.8,10,105.84,UPI,Delivered,R20
ORD10461,29-10-2020,C0218,P017,10,336,15,2856,Cash,Delivered,R02
ORD10462,28-07-2020,C0269,P022,4,2449.3,5,9307.34,Cash,Delivered,R17
ORD10463,06-04-2020,C0285,P020,4,168,0,672,Debit Card,Delivered,R02
ORD10464,27-07-2020,C0424,P010,2,25899.3,12,45582.77,Cash,Delivered,R07
ORD10465,10-03-2020,C0490,P018,5,147,2,720.3,Cash,Returned,R08
ORD10466,01-09-2020,C0062,P028,1,489.3,5,464.83,Debit Card,Delivered,R20
ORD10467,28-08-2020,C0133,P018,6,147,5,837.9,Debit Card,Delivered,R08
ORD10468,19-04-2020,C0030,P008,2,1259.3,0,2518.6,Cash,Delivered,R02
ORD10469,12-09-2020,C0025,P009,1,7699.3,10,6929.37,Credit Card,Delivered,R02
ORD10470,06-09-2020,C0279,P006,2,38499.3,8,70838.71,Debit Card,Delivered,R07
ORD10471,12-08-2020,C0422,P003,2,15399.3,10,27718.74,Credit Card,Delivered,R05
ORD10472,04-11-2020,C0112,P004,1,20999.3,12,18479.38,Credit Card,Delivered,R01
ORD10473,30-11-2020,C0009,P015,3,185.5,20,445.2,UPI,Cancelled,R10
ORD10474,11-08-2020,C0089,P011,4,209.3,0,837.2,Debit Card,Delivered,R08
ORD10475,05-04-2020,C0108,P002,1,59499.3,0,59499.3,Cash,Delivered,R09
ORD10476,07-06-2020,C0056,P009,2,7699.3,0,15398.6,Net Banking,Delivered,R08
ORD10477,01-05-2020,C0387,P002,1,59499.3,0,59499.3,Debit Card,Delivered,R03
ORD10478,24-02-2020,C0483,P010,2,25899.3,0,51798.6,Debit Card,Delivered,R13
ORD10479,17-09-2020,C0292,P010,1,25899.3,8,23827.36,Cash,Delivered,R02
ORD10480,18-11-2020,C0003,P022,2,2449.3,15,4163.81,Debit Card,Delivered,R17
ORD10481,06-10-2020,C0226,P012,6,294,12,1552.32,UPI,Delivered,R08
ORD10482,25-06-2020,C0161,P002,2,59499.3,10,107098.74,UPI,Delivered,R02
ORD10483,03-10-2020,C0168,P017,8,336,15,2284.8,Debit Card,Delivered,R14
ORD10484,08-11-2020,C0284,P017,2,336,20,537.6,Debit Card,Returned,R09
ORD10485,01-05-2020,C0346,P012,8,294,5,2234.4,Debit Card,Delivered,R14
ORD10486,13-02-2020,C0356,P012,2,294,0,588,Net Banking,Delivered,R06
ORD10487,13-09-2020,C0063,P007,2,41299.3,10,74338.74,Debit Card,Delivered,R18
ORD10488,26-04-2020,C0411,P017,8,336,8,2472.96,Credit Card,Delivered,R09
ORD10489,09-07-2020,C0076,P022,3,2449.3,12,6466.15,Credit Card,Delivered,R08
ORD10490,04-02-2020,C0378,P002,1,59499.3,0,59499.3,UPI,Delivered,R18
ORD10491,20-03-2020,C0320,P002,2,59499.3,0,118998.6,Cash,Delivered,R18
ORD10492,18-07-2020,C0176,P029,1,2799.3,5,2659.34,Net Banking,Returned,R11
ORD10493,15-02-2020,C0162,P028,1,489.3,0,489.3,Cash,Delivered,R06
ORD10494,29-10-2020,C0362,P007,2,41299.3,18,67730.85,UPI,Delivered,R02
ORD10495,16-08-2020,C0338,P019,8,574,5,4362.4,Debit Card,Delivered,R19
ORD10496,16-06-2020,C0303,P030,3,6299.3,10,17008.11,Net Banking,Delivered,R13
ORD10497,02-01-2020,C0066,P026,1,4199.3,10,3779.37,UPI,Delivered,R14
ORD10498,14-12-2020,C0180,P004,1,20999.3,8,19319.36,UPI,Delivered,R08
ORD10499,28-10-2020,C0157,P003,2,15399.3,5,29258.67,Credit Card,Returned,R03
ORD10500,29-08-2020,C0216,P008,2,1259.3,2,2468.23,Credit Card,Delivered,R03
ORD10501,16-02-2020,C0052,P014,8,16.8,5,127.68,Debit Card,Delivered,R14
ORD10502,10-03-2020,C0187,P024,1,839.3,10,755.37,Debit Card,Delivered,R08
ORD10503,10-04-2020,C0294,P014,10,16.8,0,168,Credit Card,Delivered,R04
ORD10504,17-08-2020,C0244,P016,5,80.5,5,382.38,Debit Card,Delivered,R02
ORD10505,07-08-2020,C0213,P020,8,168,8,1236.48,Debit Card,Delivered,R19
ORD10506,23-01-2020,C0265,P030,2,6299.3,12,11086.77,Cash,Delivered,R08
ORD10507,28-11-2020,C0394,P030,1,6299.3,15,5354.4,Cash,Delivered,R09
ORD10508,24-04-2020,C0351,P027,3,769.3,10,2077.11,Debit Card,Delivered,R03
ORD10509,14-03-2020,C0137,P023,2,1049.3,2,2056.63,Cash,Delivered,R01
ORD10510,26-01-2020,C0424,P008,2,1259.3,5,2392.67,Cash,Delivered,R10
ORD10511,26-01-2020,C0412,P009,1,7699.3,12,6775.38,Debit Card,Delivered,R07
ORD10512,11-11-2020,C0309,P002,2,59499.3,18,97578.85,Debit Card,Delivered,R14
ORD10513,24-12-2020,C0432,P002,1,59499.3,5,56524.33,Debit Card,Delivered,R19
ORD10514,17-10-2020,C0129,P012,10,294,5,2793,Debit Card,Delivered,R15
ORD10515,24-11-2020,C0200,P024,4,839.3,8,3088.62,Cash,Delivered,R17
ORD10516,15-12-2020,C0210,P010,2,25899.3,5,49208.67,UPI,Returned,R08
ORD10517,14-05-2020,C0244,P015,6,185.5,2,1090.74,Debit Card,Delivered,R03
ORD10518,31-01-2020,C0464,P011,5,209.3,12,920.92,UPI,Cancelled,R15
ORD10519,26-05-2020,C0351,P004,2,20999.3,0,41998.6,Net Banking,Delivered,R11
ORD10520,09-12-2020,C0155,P004,1,20999.3,10,18899.37,Debit Card,Returned,R07
ORD10521,29-09-2020,C0416,P027,1,769.3,0,769.3,Debit Card,Delivered,R13
ORD10522,16-12-2020,C0378,P016,2,80.5,10,144.9,Cash,Delivered,R18
ORD10523,14-01-2020,C0309,P019,8,574,5,4362.4,Debit Card,Delivered,R12
ORD10524,15-03-2020,C0406,P011,4,209.3,8,770.22,UPI,Delivered,R15
ORD10525,08-02-2020,C0265,P013,6,122.5,2,720.3,Credit Card,Delivered,R16
ORD10526,22-04-2020,C0304,P025,1,1539.3,2,1508.51,UPI,Delivered,R05
ORD10527,27-05-2020,C0453,P011,9,209.3,8,1733,Credit Card,Delivered,R03
ORD10528,15-02-2020,C0102,P003,2,15399.3,5,29258.67,UPI,Delivered,R07
ORD10529,12-02-2020,C0088,P022,4,2449.3,10,8817.48,Net Banking,Delivered,R01
ORD10530,04-10-2020,C0115,P014,5,16.8,18,68.88,Credit Card,Delivered,R12
ORD10531,20-11-2020,C0111,P025,2,1539.3,12,2709.17,Cash,Delivered,R09
ORD10532,09-01-2020,C0121,P014,10,16.8,12,147.84,Cash,Delivered,R11
ORD10533,23-11-2020,C0204,P017,10,336,10,3024,Cash,Delivered,R18
ORD10534,30-01-2020,C0121,P016,1,80.5,10,72.45,Credit Card,Delivered,R06
ORD10535,22-12-2020,C0190,P009,1,7699.3,0,7699.3,Cash,Delivered,R06
ORD10536,15-05-2020,C0068,P009,1,7699.3,0,7699.3,Cash,Delivered,R10
ORD10537,28-02-2020,C0499,P026,4,4199.3,0,16797.2,Net Banking,Delivered,R17
ORD10538,30-11-2020,C0136,P017,6,336,18,1653.12,Net Banking,Delivered,R06
ORD10539,28-02-2020,C0473,P018,4,147,0,588,Cash,Delivered,R07
ORD10540,06-07-2020,C0362,P012,1,294,12,258.72,UPI,Delivered,R17
ORD10541,16-07-2020,C0058,P023,3,1049.3,5,2990.5,Cash,Delivered,R08
ORD10542,24-11-2020,C0261,P030,2,6299.3,15,10708.81,Net Banking,Delivered,R20
ORD10543,06-10-2020,C0214,P024,4,839.3,18,2752.9,Cash,Delivered,R12
ORD10544,22-04-2020,C0063,P020,6,168,0,1008,Cash,Delivered,R06
ORD10545,16-10-2020,C0233,P015,6,185.5,5,1057.35,Debit Card,Cancelled,R01
ORD10546,24-05-2020,C0376,P030,2,6299.3,10,11338.74,Cash,Delivered,R01
ORD10547,02-05-2020,C0381,P010,1,25899.3,2,25381.31,Cash,Delivered,R10
ORD10548,13-10-2020,C0046,P004,2,20999.3,20,33598.88,UPI,Delivered,R05
ORD10549,05-12-2020,C0062,P007,1,41299.3,0,41299.3,Debit Card,Delivered,R08
ORD10550,16-08-2020,C0229,P028,4,489.3,0,1957.2,Debit Card,Delivered,R02
ORD10551,14-09-2020,C0323,P011,6,209.3,2,1230.68,Debit Card,Delivered,R19
ORD10552,30-10-2020,C0254,P019,5,574,12,2525.6,UPI,Returned,R03
ORD10553,05-07-2020,C0066,P015,9,185.5,12,1469.16,Cash,Delivered,R09
ORD10554,02-01-2020,C0263,P007,1,41299.3,12,36343.38,Debit Card,Delivered,R14
ORD10555,09-04-2020,C0300,P009,1,7699.3,8,7083.36,Debit Card,Delivered,R03
ORD10556,13-03-2020,C0024,P005,2,34999.3,10,62998.74,Debit Card,Delivered,R09
ORD10557,30-04-2020,C0447,P024,1,839.3,8,772.16,Net Banking,Delivered,R04
ORD10558,14-10-2020,C0274,P007,1,41299.3,8,37995.36,Debit Card,Delivered,R07
ORD10559,22-06-2020,C0495,P018,10,147,10,1323,Net Banking,Delivered,R09
ORD10560,23-10-2020,C0346,P015,3,185.5,8,511.98,Cash,Delivered,R04
ORD10561,07-01-2020,C0440,P008,1,1259.3,12,1108.18,Debit Card,Returned,R03
ORD10562,03-08-2020,C0155,P023,4,1049.3,0,4197.2,Cash,Returned,R07
ORD10563,15-10-2020,C0494,P011,10,209.3,8,1925.56,Cash,Delivered,R16
ORD10564,02-11-2020,C0171,P007,2,41299.3,18,67730.85,Credit Card,Delivered,R15
ORD10565,02-12-2020,C0250,P019,4,574,8,2112.32,Cash,Delivered,R16
ORD10566,18-08-2020,C0033,P007,1,41299.3,2,40473.31,Credit Card,Delivered,R15
ORD10567,14-07-2020,C0011,P004,2,20999.3,12,36958.77,Cash,Delivered,R15
ORD10568,11-11-2020,C0472,P018,5,147,18,602.7,Debit Card,Cancelled,R01
ORD10569,22-11-2020,C0335,P018,10,147,8,1352.4,Cash,Delivered,R05
ORD10570,05-10-2020,C0089,P010,1,25899.3,20,20719.44,UPI,Cancelled,R17
ORD10571,07-05-2020,C0286,P001,2,17499.3,0,34998.6,Debit Card,Delivered,R14
ORD10572,17-11-2020,C0017,P026,1,4199.3,15,3569.41,Cash,Delivered,R04
ORD10573,11-07-2020,C0402,P011,3,209.3,5,596.51,Debit Card,Returned,R12
ORD10574,15-06-2020,C0493,P022,1,2449.3,10,2204.37,Credit Card,Delivered,R20
ORD10575,27-12-2020,C0288,P002,1,59499.3,10,53549.37,Cash,Delivered,R06
ORD10576,23-10-2020,C0227,P028,1,489.3,8,450.16,Credit Card,Delivered,R09
ORD10577,28-02-2020,C0104,P017,4,336,10,1209.6,Debit Card,Delivered,R01
ORD10578,03-07-2020,C0137,P017,4,336,8,1236.48,Debit Card,Delivered,R10
ORD10579,05-10-2020,C0411,P017,9,336,20,2419.2,Debit Card,Returned,R17
ORD10580,25-06-2020,C0006,P019,2,574,0,1148,UPI,Cancelled,R01
ORD10581,02-03-2020,C0202,P023,1,1049.3,8,965.36,Net Banking,Delivered,R20
ORD10582,10-11-2020,C0215,P019,6,574,10,3099.6,Cash,Delivered,R09
ORD10583,30-08-2020,C0076,P018,9,147,5,1256.85,Debit Card,Delivered,R11
ORD10584,29-10-2020,C0416,P027,2,769.3,10,1384.74,Cash,Delivered,R12
ORD10585,24-06-2020,C0379,P029,3,2799.3,0,8397.9,Cash,Delivered,R11
ORD10586,25-08-2020,C0326,P001,1,17499.3,10,15749.37,Debit Card,Delivered,R02
ORD10587,04-12-2020,C0375,P006,2,38499.3,0,76998.6,Cash,Delivered,R02
ORD10588,10-02-2020,C0294,P018,4,147,10,529.2,Debit Card,Delivered,R14
ORD10589,31-10-2020,C0322,P020,6,168,10,907.2,Cash,Delivered,R14
ORD10590,22-10-2020,C0072,P019,2,574,10,1033.2,Credit Card,Delivered,R09
ORD10591,15-10-2020,C0051,P007,1,41299.3,5,39234.33,Cash,Returned,R14
ORD10592,15-07-2020,C0040,P019,10,574,12,5051.2,Debit Card,Delivered,R15
ORD10593,15-09-2020,C0353,P028,4,489.3,10,1761.48,Cash,Delivered,R09
ORD10594,15-07-2020,C0067,P029,1,2799.3,8,2575.36,Credit Card,Delivered,R18
ORD10595,18-03-2020,C0190,P022,4,2449.3,0,9797.2,Cash,Delivered,R15
ORD10596,05-01-2020,C0061,P016,5,80.5,12,354.2,Cash,Delivered,R09
ORD10597,14-10-2020,C0025,P025,3,1539.3,8,4248.47,Cash,Delivered,R19
ORD10598,18-01-2020,C0179,P001,2,17499.3,10,31498.74,Credit Card,Returned,R15
ORD10599,16-10-2020,C0428,P020,3,168,15,428.4,Credit Card,Delivered,R01
ORD10600,05-10-2020,C0444,P012,7,294,8,1893.36,Net Banking,Delivered,R16
ORD10601,22-01-2020,C0456,P015,3,185.5,5,528.67,Credit Card,Delivered,R04
ORD10602,18-10-2020,C0331,P009,1,7699.3,15,6544.4,Credit Card,Delivered,R03
ORD10603,17-12-2020,C0097,P029,1,2799.3,0,2799.3,Debit Card,Delivered,R20
ORD10604,09-12-2020,C0403,P010,1,25899.3,10,23309.37,Credit Card,Delivered,R11
ORD10605,16-09-2020,C0442,P026,2,4199.3,2,8230.63,Cash,Delivered,R04
ORD10606,03-06-2020,C0059,P029,3,2799.3,0,8397.9,Cash,Delivered,R03
ORD10607,31-03-2020,C0209,P011,3,209.3,0,627.9,Debit Card,Delivered,R12
ORD10608,05-02-2020,C0212,P025,1,1539.3,0,1539.3,Cash,Delivered,R01
